url,id,title,released_year,runtime,genre,rate,description,directed_by,cast,votes
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_76,Sweet and Lowdown,1999,95 min,"Comedy, Drama, Music",7.3,"In the 1930s, jazz guitarist Emmet Ray idolizes Django Reinhardt, faces gangsters and falls in love with a mute woman.",Woody Allen,"Sean Penn,Samantha Morton,Woody Allen,Ben Duncan",29874
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_77,Sweet Bird of Youth,1962,120 min,Drama,7.4,"Drifter Chance Wayne returns to his hometown after many years of trying to make it in the movies. Arriving with him is a faded film star he picked up along the way, Alexandra Del Lago. ...                 »",Richard Brooks,"Paul Newman,Geraldine Page,Shirley Knight,Ed Begley",5878
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_78,Casting Couch,2013,94 min,Comedy,4.6,"Desperate to meet new girls, six down-on-their-luck guys come up with the ultimate plan to hook up - cast a fake movie. When tons of hot chicks show up for the audition, it's a matter of who's willing to go the farthest to get the part.",Jason Lockhart,"Justin Smith,Jason Lockhart,Jessica Rose,Kayla Collins",2643
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_79,The Day of the Locust,1975,144 min,"Drama, Thriller",7.1,An art director in the 1930s falls in love and attempts to make a young woman an actress despite Hollywood who wants nothing to do with her because of her problems with an estranged man and her alcoholic father.,John Schlesinger,"Donald Sutherland,Karen Black,Burgess Meredith,William Atherton",4412
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_80,Hollywood Game Night,2013,43 min,"Comedy, Game-Show",7.5,"Features two contestants, each with a team of celebrity guests, competing in pop culture party games for a chance to win $25,000.",Jane Lynch,"Ric Markmann,Tim Neff,Alexandria Sounis",1375
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_81,Mighty Joe Young,1949,84 min,"Adventure, Drama, Fantasy",7,A young woman who has raised a giant gorilla from an infant brings him to Hollywood years later seeking her fortune in order to save her family's ranch.,Ernest B. Schoedsack,"Terry Moore,Ben Johnson,Robert Armstrong,Mr. Joseph Young",3897
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_82,An Open Secret,2014,99 min,"Documentary, Crime",7.4,An investigation into accusations of teenagers being sexually abused within the film industry.,Amy Berg,"Evan Henzi,Michael Egan III,Mark Ryan,Joey Coleman",1648
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_83,The Muse,1999,97 min,Comedy,5.7,"With his career on the skids, a Hollywood screenwriter enlists the aid of a modern-day muse, who proves to test his patience.",Albert Brooks,"Albert Brooks,Sharon Stone,Andie MacDowell,Jeff Bridges",9868
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_84,Fade to Black,1980,102 min,"Comedy, Horror, Thriller",5.9,"A shy, lonely film buff embarks on a killing spree against those who browbeat and betray him, all the while stalking his idol, a  lookalike.",Vernon Zimmerman,"Dennis Christopher,Tim Thomerson,Gwynne Gilford,Norman Burton",2347
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_85,Homefront,1991,60 min,"Drama, History, Romance",8.9,"World War II is over and the boys from the town of River Run, Ohio, are coming home. It seems that life is slowly back to normal, but war has changed everything and they will never be the same again.",Kyle Chandler,"Sammi Davis,Ken Jenkins,Mimi Kennedy",953
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_86,10.5: Apocalypse,2006,169 min,"Action, Drama, Sci-Fi",4.5,A massive earthquake creates a chain of events that threaten two of the largest nuclear reactors.,Kim Delaney,"Dean Cain,David Cubitt,Oliver Hudson",2198
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_87,Irreconcilable Differences,1984,113 min,"Comedy, Drama, Romance",5.8,"Alternating between the past and the present, a precocious little girl sues her selfish, career-driven parents for emancipation, surprising them both.",Charles Shyer,"Ryan O'Neal,Shelley Long,Drew Barrymore,Sam Wanamaker",2604
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_88,Avenging Angel,1985,93 min,"Action, Crime, Thriller",4.8,"Molly, former baby prostitute ""Angel"" from Sunset Boulevard, has managed to leave her street life with help of Lt. Andrews. She studies law at an university and aims to become attorney. ...                 »",Robert Vincent O'Neill,"Betsy Russell,Rory Calhoun,Susan Tyrrell,Ossie Davis",939
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_89,Bogie,1980,100 min,"Biography, Drama",5.2,"This TV movie focuses on the life of actor Humphrey Bogart, particularly the part of his life when his marriage to actress Mayo Methot was breaking up and his relationship with future wife ...                 »",Vincent Sherman,"Kevin O'Connor,Kathryn Harrold,Ann Wedgeworth,Patricia Barry",152
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_90,The Carpetbaggers,1964,150 min,"Drama, Romance",6.5,"Jonas Cord is a disagreeable rich young tycoon on the corporate make, with some subplots about booze, broads and Hollywood in the 1930's.",Edward Dmytryk,"George Peppard,Alan Ladd,Carroll Baker,Robert Cummings",1655
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_91,Permanent Midnight,1998,88 min,"Biography, Drama, Romance",6.3,A comedy writer struggles to overcome his addiction to heroin.,David Veloz,"Ben Stiller,Maria Bello,Jay Paulson,Spencer Garrett",6447
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_92,Fedora,1978,114 min,"Drama, Romance",6.9,"Down-on-his-luck Hollywood producer Barry 'Dutch' Detweiler attempts to lure Fedora, a famous but reclusive film actress, out of retirement.",Billy Wilder,"William Holden,Marthe Keller,Hildegard Knef,José Ferrer",2900
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_93,Inserts,1975,117 min,"Comedy, Drama",6.3,"A young, once-great Hollywood film director refuses to accept changing times during the early 1930s, and confines himself to his decaying mansion to make silent porn flicks.",John Byrum,"Richard Dreyfuss,Jessica Harper,Bob Hoskins,Veronica Cartwright",1254
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_94,Me Him Her,2015,98 min,"Comedy, Romance",5.4,Twenty-something drifter Cory arrives in Los Angeles to help his semi-famous TV star friend Brendan take his first steps out of the closet.,Max Landis,"Dustin Milligan,Luke Bracey,Emily Meade,Kyle Bornheimer",1311
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_95,Degrassi Goes Hollywood,2009,91 min,"Comedy, Drama, Music",6.8,"The gang travels to Los Angeles, California as they attempt to live out their dreams. While Manny continues to pursue her acting career, Paige manages to acquire a leading role in a ...                 »",Stefan Brogren,"Raymond Ablack,Dalmar Abuzeid,Lauren Collins,Nina Dobrev",707
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_96,An Alan Smithee Film: Burn Hollywood Burn,1997,86 min,Comedy,3.5,"When a rookie filmmaker with the unfortunate name Alan Smithee realizes he's an unwitting studio puppet, being forced to make a big-budget action film he knows is horrible, he steals the master reels and tries to make a deal.",Arthur Hiller,"Ryan O'Neal,Coolio,Chuck D,Eric Idle",3119
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_97,Nickelodeon,1976,121 min,Comedy,6.3,"A lawyer, then a writer, then a film director, is the career path of the bashful Leo Harrigan. But Leo has problems as well, such as being hopelessly smitten with his leading lady, who ...                 »",Peter Bogdanovich,"Ryan O'Neal,Burt Reynolds,Tatum O'Neal,Brian Keith",1689
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_98,Wolf Mother,2016,117 min,"Crime, Thriller",5.3,"In an attempt to rectify their criminal past, a once successful Hollywood starlet, turned prostitute, and a petty, misogynistic thief, set out together to solve a high profile child abduction case in San Francisco.",Erik Peter Carlson,"Tom Sizemore,Najarra Townsend,Dwayne Johnson,Mary Carey",322
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_99,The Last Time I Committed Suicide,1997,92 min,"Biography, Drama",5.8,"Neal Cassady is living the beat life during the 1940s, working at The Tire Yard and and philandering around town. However, he has visions of a happy life with kids and a white picket fence....                 »",Stephen Kay,"Thomas Jane,Keanu Reeves,Adrien Brody,John Doe",1831
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_100,Ghost Chase,1987,85 min,"Adventure, Comedy, Fantasy",4.1,"In an old Hollywood mansion, the spirit of an old family retainer inhabits an old grandfather clock. When a movie company uses the mansion for a film, the spirit inhabits the body of an ...                 »",Roland Emmerich,"Jason Lively,Tim McDaniel,Jill Whitlow,Leonard Lansink",617
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_101,Klown Forever,2015,99 min,"Comedy, Drama",6.3,"Frank and Casper's friendship is put to a test, when Casper decides to leave Denmark to pursue a solo career in Los Angeles. Determined to win his best friend back Frank chooses to follow Casper ensuring an eventful trip.",Mikkel Nørgaard,"Casper Christensen,Frank Hvam,Mia Lyhne,Simone Colling",3011
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_102,Spellbinder,1988,99 min,"Drama, Horror, Romance",5.8,"A young lawyer, after falling in love with a beautiful woman, finds that she has an extremely mysterious past.",Janet Greek,"Tim Daly,Kelly Preston,Rick Rossovich,Audra Lindley",1743
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_103,Ellie Parker,2005,95 min,"Comedy, Drama",5.7,"A hilarious comic portrait of a young woman's struggle for integrity, happiness and a Hollywood acting career.",Scott Coffey,"Naomi Watts,Jennifer Syme,Greg Freitas,Gaye Pope",4259
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_104,Calendar Girl,1993,90 min,"Drama, Comedy",5,"Three young men go on an end of the summer trip to Hollywood, California. Their quest: to fulfill the fantasy of meeting Marilyn Monroe.",John Whitesell,"Jason Priestley,Gabriel Olds,Jerry O'Connell,Joe Pantoliano",1965
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_105,The Legend of Lylah Clare,1968,130 min,Drama,6,"A dictatorial film director (Peter Finch) hires an unknown actress (Kim Novak) to play the lead role in a planned movie biography of a late, great Hollywood star.",Robert Aldrich,"Kim Novak,Peter Finch,Ernest Borgnine,Milton Selzer",960
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_106,Jailhouse Rock,1957,96 min,"Drama, Music, Musical",6.5,"After serving time for manslaughter, young Vince Everett becomes a teenage rock star.",Richard Thorpe,"Elvis Presley,Judy Tyler,Mickey Shaughnessy,Vaughn Taylor",6808
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_107,The Mystery of Natalie Wood,2004,172 min,"Biography, Drama, Mystery",7.2,"Uses accounts from family, friends, and acquaintances to tell the story of Natalie Wood and how she started young, acting in the spotlight, making the transition from a childhood actress to...                 »",Peter Bogdanovich,"Justine Waddell,Michael Weatherly,Matthew Settle,Colin Friels",824
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_108,Gigantic,2010,30 min,"Drama, Family",5.3,"A half-hour dramedy that takes a fictional look at the glitzy, chaotic and often hilarious life of being a Hollywood ""it"" kid. Set in the world of the Hollywood elite packed with A-list ...                 »",Tony Oller,"Ryan Rottman,Grace Gummer,Jolene Purdy",254
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_109,Rescue from Gilligan's Island,1978,95 min,Comedy,5.4,The castaways must try to readjust to life in civilization after they are rescued from the island.,Leslie H. Martinson,"Bob Denver,Alan Hale Jr.,Jim Backus,Natalie Schafer",1393
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_110,Sunset Strip,2000,90 min,"Comedy, Drama",5.7,"A comedy that takes place over twenty-four hours on the Sunset Strip, in 1972.",Adam Collis,"Simon Baker,Anna Friel,Nick Stahl,Rory Cochrane",1357
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_111,The Deal,2008,100 min,"Comedy, Romance",5.7,"A down-and-out film producer agrees to make his nephew's film about 19th century English statesman Benjamin Disraeli, but can only get financing if he casts a well-known action star. ...                 »",Steven Schachter,"William H. Macy,Meg Ryan,LL Cool J,Elliott Gould",3095
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_112,The Beaches of Agnès,2008,110 min,"Documentary, Biography",8,"Agnès Varda explores her memories, mostly chronologically, with photographs, film clips, interviews, reenactments, and droll, playful contemporary scenes of her narrating her story.",Agnès Varda,"Agnès Varda,André Lubrano,Blaise Fournier,Vincent Fournier",2178
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_113,Chantal,2007,96 min,Drama,4.5,"An innocent and naive young woman arrives in Los Angeles to make it as a big-name actress, only to suffer though the pain and humiliation of the casting couch routine again and again thus ...                 »",Tony Marsiglia,"Erin Brown,Julian Wells,Andrea Davis,Darian Caine",257
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_114,Jimmy Hollywood,1994,112 min,"Crime, Comedy, Drama",5.3,"Jimmy Alto is an actor wannabe who stumbles into the role of a lifetime. He becomes a vigilante crime-fighter, aided by his sidekick William, who has suffered a head wound and has problems ...                 »",Barry Levinson,"Joe Pesci,Christian Slater,Victoria Abril,Jason Beghe",2770
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_115,The Man with Bogart's Face,1980,106 min,"Comedy, Crime, Mystery",6.4,"A man with a fixation on Humphrey Bogart gets plastic surgery to make him look exactly like Bogart. Then he changes his name to Sam Marlowe (after Sam Spade and Phillip Marlowe, two of ...                 »",Robert Day,"Robert Sacchi,Franco Nero,Michelle Phillips,Olivia Hussey",430
https://m.media-amazon.com/images/G/01/imdb/images/nopicture/large/film-184890147._CB469860316_.png,HW_117,Camp Hollywood,2004,72 min,Documentary,7.4,"A porn star, a bank robber and a Shakespearean actor are some of the subjects of Camp Hollywood, a feature documentary about the residents of a legendary Hollywood hotel. Seen through the ...                 »",Steve Markle,"Steve Markle,David Julian Hirsh,Brooke Nevin,Roy Dotrice",327
